com.noahsloan.atg_atg-resolver_1.0,org.apache.ivy_ivy
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-installable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v1-installable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v99-unsupported
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,rhino_js
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,org.springframework.osgi_spring-osgi-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,org.apache.felix_org.apache.felix.bundlerepository
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,org.apache.felix_org.osgi.compendium
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.security_atlassian-secure-random
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_spi
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,commons-fileupload_commons-fileupload
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,commons-codec_commons-codec
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_refimpl-spi-plugin
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_fake-pac-plugin
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_plugins-host-application-configuration
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-not-reloadable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled-upgradable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-system
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled-with-config
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.2,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v99-unsupported
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,javax.ws.rs_jsr311-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.sun.jersey_jersey-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.templaterenderer_atlassian-template-renderer-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.codehaus.jackson_jackson-jaxrs
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,javax.servlet_servlet-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.apache.sling_org.apache.sling.commons.osgi
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.bundles_google-collections
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.plugins_pacs-client
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.sun.jersey.contribs_jersey-apache-client
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.plugins.rest_atlassian-rest-common
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,junit_junit-dep
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.mockito_mockito-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.plugins_atlassian-plugins-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.bundles_jsr305
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.util.concurrent_atlassian-util-concurrent
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.sal_sal-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.slf4j_slf4j-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.slf4j_slf4j-log4j12
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.integrationtesting_atlassian-integrationtesting-lib
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,net.sourceforge.htmlunit_htmlunit
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,be.roam.hue_hue
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.hamcrest_hamcrest-all
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,joda-time_joda-time
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,rome_rome
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.jdom_com.springsource.org.jdom
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.sun.jersey.contribs_jersey-multipart
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-installable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v1-installable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v99-unsupported
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,rhino_js
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.springframework.osgi_spring-osgi-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.apache.felix_org.apache.felix.bundlerepository
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,org.apache.felix_org.osgi.compendium
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.security_atlassian-secure-random
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_spi
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,commons-fileupload_commons-fileupload
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_refimpl-spi-plugin
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_fake-pac-plugin
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_plugins-host-application-configuration
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-not-reloadable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled-upgradable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-system
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled-with-config
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.3.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v99-unsupported
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,javax.ws.rs_jsr311-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.sun.jersey_jersey-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.templaterenderer_atlassian-template-renderer-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.codehaus.jackson_jackson-jaxrs
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,javax.servlet_servlet-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.bundles_google-collections
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.plugins_pacs-client
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.sun.jersey.contribs_jersey-apache-client
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.plugins.rest_atlassian-rest-common
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,junit_junit-dep
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.mockito_mockito-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.plugins_atlassian-plugins-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.bundles_jsr305
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.util.concurrent_atlassian-util-concurrent
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.sal_sal-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.slf4j_slf4j-api
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.slf4j_slf4j-log4j12
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.integrationtesting_atlassian-integrationtesting-lib
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,net.sourceforge.htmlunit_htmlunit
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,be.roam.hue_hue
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.hamcrest_hamcrest-all
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,joda-time_joda-time
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,rome_rome
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.jdom_com.springsource.org.jdom
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.sun.jersey.contribs_jersey-multipart
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-installable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v1-installable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,rhino_js
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.springframework.osgi_spring-osgi-core
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.apache.felix_org.apache.felix.bundlerepository
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,org.apache.felix_org.osgi.compendium
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.security_atlassian-secure-random
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_spi
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,commons-fileupload_commons-fileupload
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_refimpl-spi-plugin
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_fake-pac-plugin
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_plugins-host-application-configuration
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-not-reloadable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled-upgradable
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-system
com.atlassian.upm_atlassian-universal-plugin-manager-plugin_1.2.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-bundled-with-config
com.atlassian.upm_atlassian-universal-plugin-manager-pageobjects_1.4.1,com.atlassian.selenium_atlassian-webdriver-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.plugins_pacs-client
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,javax.ws.rs_jsr311-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.codehaus.jackson_jackson-jaxrs
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.templaterenderer_atlassian-template-renderer-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.bundles_google-collections
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.plugins.rest_atlassian-rest-common
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.sun.jersey_jersey-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,javax.servlet_servlet-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.apache.sling_org.apache.sling.commons.osgi
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.integrationtesting_atlassian-integrationtesting-lib
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,junit_junit-dep
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.mockito_mockito-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,net.sourceforge.htmlunit_htmlunit
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,be.roam.hue_hue
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,rhino_js
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.sun.jersey.contribs_jersey-apache-client
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.hamcrest_hamcrest-all
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.sun.jersey.contribs_jersey-multipart
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.plugins_atlassian-plugins-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.plugins_atlassian-plugins-webfragment
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.slf4j_slf4j-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.slf4j_slf4j-log4j12
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.bundles_jsr305
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.sal_sal-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,joda-time_joda-time
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,rome_rome
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.jdom_com.springsource.org.jdom
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.springframework.osgi_spring-osgi-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.apache.felix_org.osgi.compendium
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,org.apache.felix_org.apache.felix.bundlerepository
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.util.concurrent_atlassian-util-concurrent
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.security_atlassian-secure-random
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v2-installable
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v1-installable
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.upm_atlassian-universal-plugin-manager-test-plugin-v99-unsupported
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.upm_fake-pac-plugin
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.selenium_atlassian-webdriver-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.selenium_atlassian-webdriver-refapp
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.selenium_atlassian-webdriver-jira
com.atlassian.upm_atlassian-universal-plugin-manager_1.4.1,com.atlassian.selenium_atlassian-webdriver-confluence
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.atlassian.plugins_pacs-client
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,javax.ws.rs_jsr311-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,org.codehaus.jackson_jackson-jaxrs
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.atlassian.templaterenderer_atlassian-template-renderer-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.atlassian.bundles_google-collections
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.atlassian.plugins.rest_atlassian-rest-common
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.sun.jersey_jersey-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,javax.servlet_servlet-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,org.apache.sling_org.apache.sling.commons.osgi
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.atlassian.integrationtesting_atlassian-integrationtesting-lib
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,junit_junit-dep
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,org.mockito_mockito-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,net.sourceforge.htmlunit_htmlunit
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,be.roam.hue_hue
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,rhino_js
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.sun.jersey.contribs_jersey-apache-client
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,org.hamcrest_hamcrest-all
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.sun.jersey.contribs_jersey-multipart
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,com.atlassian.plugins_atlassian-plugins-core
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,org.slf4j_slf4j-api
com.atlassian.upm_atlassian-universal-plugin-manager_1.3.2,org.slf4j_slf4j-log4j12
